"EMEC","UniqueID","TempID","Collector","Order","Family","Genus","SubGenus","Species","SubSpecies","Determiner","Author","GeneralID","Sex","PlantGenus","PlantSpecies","PlantVar","PlantSubSpecies","PanColor","PanID","Site","Year","Date","SampleRound","NetNumber","NetPan","StartTime","EndTime","TempStart","TempEnd","WindStart","WindEnd","SkyStart","SkyEnd","Country","State","County","Park","Locality","Lat","Long","SiteStatus","FirePerim"
"1040199","YOSE-7420_EMEC_7183",7183,"AJR","Hymenoptera","Andrenidae","Andrena","Trachandrena","cleodora","","R.W. Thorp","Viereck","Bee","f","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040200","YOSE-7420_EMEC_7184",7184,"AJR","Hymenoptera","Megachilidae","Hoplitis","Monumetha","fulgida","platyura","T. Griswold","Cockerell","Bee","f","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040201","YOSE-7420_EMEC_7185",7185,"AJR","Hymenoptera","Andrenidae","Andrena","Thysandrena","knuthiana","","R.W. Thorp","Cockerell","Bee","f","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040202","YOSE-7420_EMEC_7186",7186,"AJR","Hymenoptera","Colletidae","Hylaeus","Cephalylaeus","basalis","","L. Ponisio","Smith","Bee","m","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040203","YOSE-7420_EMEC_7187",7187,"AJR","Hymenoptera","Colletidae","Hylaeus","","spp.","big","L. Ponisio","","Bee","m","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040204","YOSE-7420_EMEC_7188",7188,"AJR","Hymenoptera","Halictidae","Lasioglossum","Dialictus","cyaneonotum","","Jason Gibbs","","Bee","f","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040205","YOSE-7420_EMEC_7189",7189,"AJR","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Jason Gibbs","","Bee","f","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040206","YOSE-7420_EMEC_7190",7190,"AJR","Hymenoptera","Colletidae","Hylaeus","","spp.","big","L. Ponisio","","Bee","m","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040207","YOSE-7420_EMEC_7191",7191,"AJR","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Jason Gibbs","","Bee","f","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040208","YOSE-7420_EMEC_7192",7192,"AJR","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Jason Gibbs","","Bee","f","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040209","YOSE-7420_EMEC_7193",7193,"AJR","Hymenoptera","Megachilidae","Chelostoma","Chelostoma","minutum","","R.W. Thorp","Crawford","Bee","f","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040210","YOSE-7420_EMEC_7194",7194,"AJR","","","","","","","","","","","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040211","YOSE-7420_EMEC_7195",7195,"AJR","","","","","","","","","","","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040212","YOSE-7420_EMEC_7196",7196,"AJR","Diptera","Syrphinae","Myolepta","","lunulata","","M. Hauser","Bigot","Fly","","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040213","YOSE-7420_EMEC_7197",7197,"AJR","","","","","","","","","","","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040214","YOSE-7420_EMEC_7198",7198,"AJR","","","","","","","","","","","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040215","YOSE-7420_EMEC_7199",7199,"AJR","Coleoptera","","Cosmosalia","","chrysocoma","","L. Ponisio","Kirby","Beetle","","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040216","YOSE-7420_EMEC_7200",7200,"AJR","","","","","","","","","","","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040217","YOSE-7420_EMEC_7201",7201,"AJR","","","","","","","","","","","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040218","YOSE-7420_EMEC_7202",7202,"AJR","","","","","","","","","","","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040219","YOSE-7420_EMEC_7203",7203,"AJR","","","","","","","","","","","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040220","YOSE-7420_EMEC_7204",7204,"AJR","","","","","","","","","","","Ceanothus","cordulatus","","","","","P33",2014,"6/12/14",1,"1","net","9:05","10:30",17.8,"21.8",0.3,"0.7","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.6851675,119.4848092,"HIGH","Hoover"
"1040227","YOSE-7420_EMEC_7211",7211,"AJR","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","anhypops","","R.W. Thorp","McGinley","Bee","f","Senecio","scorzonella","","","","","L33",2014,"6/13/14",1,"1","net","8:40","9:14",14.6,"15.6",0.8,"0.3","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67953067,119.4982493,"LOW","Hoover"
"1040243","YOSE-7420_EMEC_7227",7227,"LKM","Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","T. Griswold","Cockerell","Bee","m","Monardella","odoratissima","ssp.","pallida","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040244","YOSE-7420_EMEC_7228",7228,"LKM","Hymenoptera","Megachilidae","Hoplitis","Monumetha","fulgida","platyura","T. Griswold","Cockerell","Bee","f","Monardella","odoratissima","ssp.","pallida","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040245","YOSE-7420_EMEC_7229",7229,"LKM","Hymenoptera","Megachilidae","Hoplitis","Monumetha","fulgida","platyura","T. Griswold","Cockerell","Bee","f","Monardella","odoratissima","ssp.","pallida","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040246","YOSE-7420_EMEC_7230",7230,"LKM","Coleoptera","","Trichodes","","ornatus","","L. Ponisio","Linsley & MacSwain","Beetle","","Monardella","odoratissima","ssp.","pallida","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040256","YOSE-7420_EMEC_7240",7240,"LKM","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Jason Gibbs","","Bee","f","Potentilla","glandulosa","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040257","YOSE-7420_EMEC_7241",7241,"LKM","Hymenoptera","Halictidae","Lasioglossum","Hemihalictus","glabriventre","","Jason Gibbs","","Bee","f","Potentilla","glandulosa","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040258","YOSE-7420_EMEC_7242",7242,"LKM","Hymenoptera","Halictidae","Lasioglossum","Hemihalictus","glabriventre","","Jason Gibbs","","Bee","f","Potentilla","glandulosa","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040259","YOSE-7420_EMEC_7243",7243,"LKM","Coleoptera","","Trichodes","","ornatus","","L. Ponisio","Linsley & MacSwain","Beetle","","Potentilla","glandulosa","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040260","YOSE-7420_EMEC_7244",7244,"LKM","Coleoptera","","Trichodes","","ornatus","","L. Ponisio","Linsley & MacSwain","Beetle","","Potentilla","glandulosa","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040261","YOSE-7420_EMEC_7245",7245,"LKM","Coleoptera","","Trichodes","","ornatus","","L. Ponisio","Linsley & MacSwain","Beetle","","Potentilla","glandulosa","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040262","YOSE-7420_EMEC_7246",7246,"LKM","Coleoptera","","Trichodes","","ornatus","","L. Ponisio","Linsley & MacSwain","Beetle","","Potentilla","glandulosa","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040263","YOSE-7420_EMEC_7247",7247,"LKM","Coleoptera","","Trichodes","","ornatus","","L. Ponisio","Linsley & MacSwain","Beetle","","Potentilla","glandulosa","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040264","YOSE-7420_EMEC_7248",7248,"LKM","Hymenoptera","Megachilidae","Atoposmia","Hexosmia","copelandica","albomarginata","T. Griswold","Cockerell","Bee","f","Potentilla","glandulosa","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040265","YOSE-7420_EMEC_7249",7249,"LKM","Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","","","Bee","f","Potentilla","glandulosa","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040266","YOSE-7420_EMEC_7250",7250,"LKM","Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","","","Bee","f","Potentilla","glandulosa","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040267","YOSE-7420_EMEC_7251",7251,"LKM","Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","","","Bee","f","Potentilla","glandulosa","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040277","YOSE-7420_EMEC_7261",7261,"LKM","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Jason Gibbs","","Bee","f","Ceanothus","cordulatus","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040310","YOSE-7420_EMEC_7294",7294,"LKM","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Jason Gibbs","","Bee","f","Senecio","aronicoides","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040311","YOSE-7420_EMEC_7295",7295,"LKM","Coleoptera","","Trichodes","","ornatus","","L. Ponisio","Linsley & MacSwain","Beetle","","Senecio","aronicoides","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040316","YOSE-7420_EMEC_7300",7300,"LTC","Hymenoptera","Apidae","Apis","Apis","mellifera","","R.W. Thorp","Linnaeus","Bee","f","Horkelia","fusca","","","","","P37",2014,"6/13/14",1,"1","net","9:50","10:50",20.1,"19.2",0.5,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.66518261,119.493245,"LOW","Horizon"
"1040317","YOSE-7420_EMEC_7301",7301,"LTC","Hymenoptera","Megachilidae","Anthidium","Anthidium","mormonum","","T. Griswold","Cresson","Bee","f","Horkelia","fusca","","","","","P37",2014,"6/13/14",1,"1","net","9:50","10:50",20.1,"19.2",0.5,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.66518261,119.493245,"LOW","Horizon"
"1040318","YOSE-7420_EMEC_7302",7302,"LTC","Hymenoptera","Megachilidae","Osmia","Melanosmia","proxima","aff.","T. Griswold","","Bee","f","Horkelia","fusca","","","","","P37",2014,"6/13/14",1,"1","net","9:50","10:50",20.1,"19.2",0.5,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.66518261,119.493245,"LOW","Horizon"
"1040319","YOSE-7420_EMEC_7303",7303,"LTC","Hymenoptera","Andrenidae","Calliopsis","Nomadopsis","edwardsii","","R.W. Thorp","Cresson","Bee","m","Horkelia","fusca","","","","","P37",2014,"6/13/14",1,"1","net","9:50","10:50",20.1,"19.2",0.5,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.66518261,119.493245,"LOW","Horizon"
"1040320","YOSE-7420_EMEC_7304",7304,"LTC","Diptera","Bombyliidae","Bombylius","","sp.","a","M. Hauser","","Fly","","Horkelia","fusca","","","","","P37",2014,"6/13/14",1,"1","net","9:50","10:50",20.1,"19.2",0.5,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.66518261,119.493245,"LOW","Horizon"
"1040321","YOSE-7420_EMEC_7305",7305,"LTC","Diptera","Bombyliidae","Anthrax","","sp","c","M. Hauser","","Fly","","Horkelia","fusca","","","","","P37",2014,"6/13/14",1,"1","net","9:50","10:50",20.1,"19.2",0.5,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.66518261,119.493245,"LOW","Horizon"
"1040322","YOSE-7420_EMEC_7306",7306,"LTC","Coleoptera","","Trichodes","","ornatus","","L. Ponisio","Linsley & MacSwain","Beetle","","Horkelia","fusca","","","","","P37",2014,"6/13/14",1,"1","net","9:50","10:50",20.1,"19.2",0.5,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.66518261,119.493245,"LOW","Horizon"
"1040333","YOSE-7420_EMEC_7317",7317,"JPS","Hymenoptera","Megachilidae","Anthidium","Anthidium","mormonum","","T. Griswold","Cresson","Bee","f","Horkelia","fusca","","","","","P37",2014,"6/13/14",1,"1","net","9:50","10:50",20.1,"19.2",0.5,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.66518261,119.493245,"LOW","Horizon"
"1040334","YOSE-7420_EMEC_7318",7318,"JPS","Hymenoptera","Colletidae","Hylaeus","Cephalylaeus","basalis","","L. Ponisio","Smith","Bee","m","Horkelia","fusca","","","","","P37",2014,"6/13/14",1,"1","net","9:50","10:50",20.1,"19.2",0.5,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.66518261,119.493245,"LOW","Horizon"
"1040348","YOSE-7420_EMEC_7332",7332,"LCP","Diptera","Bombyliidae","Bombylius","","sp.","a","M. Hauser","","Fly","","Ceanothus","cordulatus","","","","","N131",2014,"6/14/14",1,"1","net","9:30","10:10",14.6,"17.2",0.8,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67534902,119.526569,"LOW","Meadow"
"1040349","YOSE-7420_EMEC_7333",7333,"LCP","Hymenoptera","Andrenidae","Andrena","Andrena","ceanothifloris","cretata","R.W. Thorp","LaBerge","Bee","f","Ceanothus","cordulatus","","","","","N131",2014,"6/14/14",1,"1","net","9:30","10:10",14.6,"17.2",0.8,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67534902,119.526569,"LOW","Meadow"
"1040350","YOSE-7420_EMEC_7334",7334,"LCP","Hymenoptera","Andrenidae","Andrena","Andrena","edwardsi","","R.W. Thorp","Viereck","Bee","f","Ceanothus","cordulatus","","","","","N131",2014,"6/14/14",1,"1","net","9:30","10:10",14.6,"17.2",0.8,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67534902,119.526569,"LOW","Meadow"
"1040351","YOSE-7420_EMEC_7335",7335,"LCP","Diptera","Bombyliidae","Conophorus","","sp","a","M. Hauser","","Fly","","Ceanothus","cordulatus","","","","","N131",2014,"6/14/14",1,"1","net","9:30","10:10",14.6,"17.2",0.8,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67534902,119.526569,"LOW","Meadow"
"1040352","YOSE-7420_EMEC_7336",7336,"LCP","Hymenoptera","Apidae","Apis","Apis","mellifera","","R.W. Thorp","Linnaeus","Bee","f","Senecio","aronicoides","","","","","N131",2014,"6/14/14",1,"1","net","9:30","10:10",14.6,"17.2",0.8,"0.8","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67534902,119.526569,"LOW","Meadow"
"1040365","YOSE-7420_EMEC_7349",7349,"LTC","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Jason Gibbs","","Bee","f","Ceanothus","cordulatus","","","","","W04",2014,"6/14/14",1,"1","net","9:18","10:05",18.2,"20",0.6,"1.1","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.68207584,119.546069,"HIGH","Meadow"
"1040366","YOSE-7420_EMEC_7350",7350,"LTC","","","","","","","","","","","Ceanothus","cordulatus","","","","","W04",2014,"6/14/14",1,"1","net","9:18","10:05",18.2,"20",0.6,"1.1","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.68207584,119.546069,"HIGH","Meadow"
"1040368","YOSE-7420_EMEC_7352",7352,"LKM","Coleoptera","","Trichodes","","ornatus","","L. Ponisio","Linsley & MacSwain","Beetle","","Achillea","millefolium","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"1040369","YOSE-7420_EMEC_7353",7353,"LKM","Coleoptera","","Trichodes","","ornatus","","L. Ponisio","Linsley & MacSwain","Beetle","","Achillea","millefolium","","","","","L24",2014,"6/13/14",1,"1","net","9:35","10:35",16.5,"16.7",0.5,"0.9","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
