"Site","Date","BloomStatus","FlowerNum","PlantGenus","PlantSpecies","PlantVar","PlantSubSpecies","Year","doy","Occ","logFlowerNum","PlantGenusSpecies","SiteStatus"
"P37",2013-07-30,"not blooming",0,"Phacelia","hastata","ssp.","compacta","2013",211,0,0,"Phacelia hastata ssp. compacta","LOW"
"P37",2014-06-13,"not blooming",0,"Phacelia","hastata","ssp.","compacta","2014",164,0,0,"Phacelia hastata ssp. compacta","LOW"
"P37",2014-06-24,"not blooming",0,"Phacelia","hastata","ssp.","compacta","2014",175,0,0,"Phacelia hastata ssp. compacta","LOW"
"P37",2014-07-01,"not blooming",0,"Phacelia","hastata","ssp.","compacta","2014",182,0,0,"Phacelia hastata ssp. compacta","LOW"
"P37",2014-07-13,"not blooming",0,"Phacelia","hastata","ssp.","compacta","2014",194,0,0,"Phacelia hastata ssp. compacta","LOW"
"W04",2013-06-30,"full bloom",2,"Phacelia","hastata","ssp.","compacta","2013",181,1,10,"Phacelia hastata ssp. compacta","HIGH"
"W04",2013-07-14,"full bloom",2,"Phacelia","hastata","ssp.","compacta","2013",195,1,10,"Phacelia hastata ssp. compacta","HIGH"
"W04",2013-07-20,"finishing bloom",2,"Phacelia","hastata","ssp.","compacta","2013",201,1,10,"Phacelia hastata ssp. compacta","HIGH"
"W04",2013-08-01,"finishing bloom",2,"Phacelia","hastata","ssp.","compacta","2013",213,1,10,"Phacelia hastata ssp. compacta","HIGH"
"W04",2014-06-14,"full bloom",4,"Phacelia","hastata","ssp.","compacta","2014",165,1,1000,"Phacelia hastata ssp. compacta","HIGH"
"W04",2014-06-25,"not blooming",0,"Phacelia","hastata","ssp.","compacta","2014",176,0,0,"Phacelia hastata ssp. compacta","HIGH"
"W04",2014-07-04,"full bloom",1,"Phacelia","hastata","ssp.","compacta","2014",185,1,1,"Phacelia hastata ssp. compacta","HIGH"
"W04",2014-07-14,"not blooming",0,"Phacelia","hastata","ssp.","compacta","2014",195,0,0,"Phacelia hastata ssp. compacta","HIGH"
"N136",2013-07-09,"full bloom",3,"Polygonum","bistortoides","","","2013",190,1,100,"Polygonum bistortoides","LOW"
"N136",2013-07-12,"full bloom",3,"Polygonum","bistortoides","","","2013",193,1,100,"Polygonum bistortoides","LOW"
"N136",2013-07-24,"finishing bloom",2,"Polygonum","bistortoides","","","2013",205,1,10,"Polygonum bistortoides","LOW"
"N136",2013-07-26,"finishing bloom",2,"Polygonum","bistortoides","","","2013",207,1,10,"Polygonum bistortoides","LOW"
"N136",2014-06-17,"full bloom",3,"Polygonum","bistortoides","","","2014",168,1,100,"Polygonum bistortoides","LOW"
"N136",2014-07-07,"full bloom",3,"Polygonum","bistortoides","","","2014",188,1,100,"Polygonum bistortoides","LOW"
"N136",2014-07-10,"full bloom",2,"Polygonum","bistortoides","","","2014",191,1,10,"Polygonum bistortoides","LOW"
"N136",2014-07-17,"full bloom",2,"Polygonum","bistortoides","","","2014",198,1,10,"Polygonum bistortoides","LOW"
"L24",2013-06-27,"full bloom",3,"Potentilla","drummondii","ssp.","brewerii","2013",178,1,100,"Potentilla drummondii ssp. brewerii","HIGH"
"L24",2013-07-13,"full bloom",3,"Potentilla","drummondii","ssp.","brewerii","2013",194,1,100,"Potentilla drummondii ssp. brewerii","HIGH"
"L24",2013-07-18,"finishing bloom",2,"Potentilla","drummondii","ssp.","brewerii","2013",199,1,10,"Potentilla drummondii ssp. brewerii","HIGH"
"L24",2013-07-31,"finishing bloom",2,"Potentilla","drummondii","ssp.","brewerii","2013",212,1,10,"Potentilla drummondii ssp. brewerii","HIGH"
"L24",2014-06-13,"not blooming",0,"Potentilla","drummondii","ssp.","brewerii","2014",164,0,0,"Potentilla drummondii ssp. brewerii","HIGH"
"L24",2014-06-23,"not blooming",0,"Potentilla","drummondii","ssp.","brewerii","2014",174,0,0,"Potentilla drummondii ssp. brewerii","HIGH"
"L24",2014-07-02,"not blooming",0,"Potentilla","drummondii","ssp.","brewerii","2014",183,0,0,"Potentilla drummondii ssp. brewerii","HIGH"
"L24",2014-07-13,"not blooming",0,"Potentilla","drummondii","ssp.","brewerii","2014",194,0,0,"Potentilla drummondii ssp. brewerii","HIGH"
"L24",2013-06-27,"full bloom",1,"Potentilla","glandulosa","","","2013",178,1,1,"Potentilla glandulosa","HIGH"
"L24",2013-07-13,"full bloom",1,"Potentilla","glandulosa","","","2013",194,1,1,"Potentilla glandulosa","HIGH"
"L24",2013-07-18,"finishing bloom",1,"Potentilla","glandulosa","","","2013",199,1,1,"Potentilla glandulosa","HIGH"
"L24",2013-07-31,"finishing bloom",1,"Potentilla","glandulosa","","","2013",212,1,1,"Potentilla glandulosa","HIGH"
"L24",2014-06-13,"full bloom",4,"Potentilla","glandulosa","","","2014",164,1,1000,"Potentilla glandulosa","HIGH"
"L24",2014-06-23,"full bloom",2,"Potentilla","glandulosa","","","2014",174,1,10,"Potentilla glandulosa","HIGH"
"L24",2014-07-02,"full bloom",2,"Potentilla","glandulosa","","","2014",183,1,10,"Potentilla glandulosa","HIGH"
"L24",2014-07-13,"full bloom",1,"Potentilla","glandulosa","","","2014",194,1,1,"Potentilla glandulosa","HIGH"
"P37",2013-06-28,"full bloom",2,"Potentilla","glandulosa","","","2013",179,1,10,"Potentilla glandulosa","LOW"
"P37",2013-07-13,"finishing bloom",1,"Potentilla","glandulosa","","","2013",194,1,1,"Potentilla glandulosa","LOW"
"P37",2013-07-19,"not blooming",0,"Potentilla","glandulosa","","","2013",200,0,0,"Potentilla glandulosa","LOW"
"P37",2013-07-30,"not blooming",0,"Potentilla","glandulosa","","","2013",211,0,0,"Potentilla glandulosa","LOW"
"P37",2014-06-13,"full bloom",3,"Potentilla","glandulosa","","","2014",164,1,100,"Potentilla glandulosa","LOW"
"P37",2014-06-24,"not blooming",0,"Potentilla","glandulosa","","","2014",175,0,0,"Potentilla glandulosa","LOW"
"P37",2014-07-01,"finishing bloom",2,"Potentilla","glandulosa","","","2014",182,1,10,"Potentilla glandulosa","LOW"
"P37",2014-07-13,"not blooming",0,"Potentilla","glandulosa","","","2014",194,0,0,"Potentilla glandulosa","LOW"
"L21",2014-06-12,"not blooming",0,"Potentilla","gracilis","","","2014",163,0,0,"Potentilla gracilis","MOD"
"L21",2014-06-22,"not blooming",0,"Potentilla","gracilis","","","2014",173,0,0,"Potentilla gracilis","MOD"
"L21",2014-07-03,"full bloom",1,"Potentilla","gracilis","","","2014",184,1,1,"Potentilla gracilis","MOD"
"L21",2014-07-13,"full bloom",1,"Potentilla","gracilis","","","2014",194,1,1,"Potentilla gracilis","MOD"
"L24",2014-06-13,"full bloom",4,"Potentilla","gracilis","","","2014",164,1,1000,"Potentilla gracilis","HIGH"
"L24",2014-06-23,"full bloom",3,"Potentilla","gracilis","","","2014",174,1,100,"Potentilla gracilis","HIGH"
"L24",2014-07-02,"full bloom",3,"Potentilla","gracilis","","","2014",183,1,100,"Potentilla gracilis","HIGH"
"L24",2014-07-13,"full bloom",3,"Potentilla","gracilis","","","2014",194,1,100,"Potentilla gracilis","HIGH"
"N136",2014-06-17,"full bloom",2,"Potentilla","sp.","","","2014",168,1,10,"Potentilla sp.","LOW"
"N136",2014-07-07,"not blooming",0,"Potentilla","sp.","","","2014",188,0,0,"Potentilla sp.","LOW"
"N136",2014-07-10,"not blooming",0,"Potentilla","sp.","","","2014",191,0,0,"Potentilla sp.","LOW"
"N136",2014-07-17,"not blooming",0,"Potentilla","sp.","","","2014",198,0,0,"Potentilla sp.","LOW"
"L24",2013-06-27,"not blooming",0,"Pseudognaphalium","spp.","","","2013",178,0,0,"Pseudognaphalium spp.","HIGH"
"L24",2013-07-13,"full bloom",2,"Pseudognaphalium","spp.","","","2013",194,1,10,"Pseudognaphalium spp.","HIGH"
"L24",2013-07-18,"full bloom",2,"Pseudognaphalium","spp.","","","2013",199,1,10,"Pseudognaphalium spp.","HIGH"
"L24",2013-07-31,"full bloom",2,"Pseudognaphalium","spp.","","","2013",212,1,10,"Pseudognaphalium spp.","HIGH"
"L24",2014-06-13,"not blooming",0,"Pseudognaphalium","spp.","","","2014",164,0,0,"Pseudognaphalium spp.","HIGH"
"L24",2014-06-23,"not blooming",0,"Pseudognaphalium","spp.","","","2014",174,0,0,"Pseudognaphalium spp.","HIGH"
"L24",2014-07-02,"not blooming",0,"Pseudognaphalium","spp.","","","2014",183,0,0,"Pseudognaphalium spp.","HIGH"
"L24",2014-07-13,"full bloom",1,"Pseudognaphalium","spp.","","","2014",194,1,1,"Pseudognaphalium spp.","HIGH"
"N133",2013-07-08,"not blooming",0,"Pseudognaphalium","spp.","","","2013",189,0,0,"Pseudognaphalium spp.","HIGH"
"N133",2013-07-11,"beginning to bloom",2,"Pseudognaphalium","spp.","","","2013",192,1,10,"Pseudognaphalium spp.","HIGH"
"N133",2013-07-23,"beginning to bloom",2,"Pseudognaphalium","spp.","","","2013",204,1,10,"Pseudognaphalium spp.","HIGH"
"N133",2013-07-25,"beginning to bloom",2,"Pseudognaphalium","spp.","","","2013",206,1,10,"Pseudognaphalium spp.","HIGH"
"N133",2014-06-18,"not blooming",0,"Pseudognaphalium","spp.","","","2014",169,0,0,"Pseudognaphalium spp.","HIGH"
"N133",2014-07-07,"not blooming",0,"Pseudognaphalium","spp.","","","2014",188,0,0,"Pseudognaphalium spp.","HIGH"
"N133",2014-07-10,"not blooming",0,"Pseudognaphalium","spp.","","","2014",191,0,0,"Pseudognaphalium spp.","HIGH"
"N133",2014-07-18,"not blooming",0,"Pseudognaphalium","spp.","","","2014",199,0,0,"Pseudognaphalium spp.","HIGH"
"N134",2013-07-08,"beginning to bloom",2,"Pseudognaphalium","spp.","","","2013",189,1,10,"Pseudognaphalium spp.","MOD"
"N134",2013-07-11,"full bloom",2,"Pseudognaphalium","spp.","","","2013",192,1,10,"Pseudognaphalium spp.","MOD"
"N134",2013-07-22,"full bloom",2,"Pseudognaphalium","spp.","","","2013",203,1,10,"Pseudognaphalium spp.","MOD"
"N134",2013-07-25,"full bloom",2,"Pseudognaphalium","spp.","","","2013",206,1,10,"Pseudognaphalium spp.","MOD"
"N134",2014-06-17,"not blooming",4,"Pseudognaphalium","spp.","","","2014",168,1,1000,"Pseudognaphalium spp.","MOD"
"N134",2014-07-06,"full bloom",2,"Pseudognaphalium","spp.","","","2014",187,1,10,"Pseudognaphalium spp.","MOD"
"N134",2014-07-09,"full bloom",2,"Pseudognaphalium","spp.","","","2014",190,1,10,"Pseudognaphalium spp.","MOD"
"N134",2014-07-17,"full bloom",2,"Pseudognaphalium","spp.","","","2014",198,1,10,"Pseudognaphalium spp.","MOD"
"L21",2013-06-26,"full bloom",2,"Raillardella","scaposa","","","2013",177,1,10,"Raillardella scaposa","MOD"
"L21",2013-07-13,"full bloom",2,"Raillardella","scaposa","","","2013",194,1,10,"Raillardella scaposa","MOD"
"L21",2013-07-17,"full bloom",2,"Raillardella","scaposa","","","2013",198,1,10,"Raillardella scaposa","MOD"
"L21",2013-07-30,"finishing bloom",2,"Raillardella","scaposa","","","2013",211,1,10,"Raillardella scaposa","MOD"
"L21",2014-06-12,"finishing bloom",3,"Raillardella","scaposa","","","2014",163,1,100,"Raillardella scaposa","MOD"
"L21",2014-06-22,"full bloom",2,"Raillardella","scaposa","","","2014",173,1,10,"Raillardella scaposa","MOD"
"L21",2014-07-03,"full bloom",2,"Raillardella","scaposa","","","2014",184,1,10,"Raillardella scaposa","MOD"
"L21",2014-07-13,"full bloom",2,"Raillardella","scaposa","","","2014",194,1,10,"Raillardella scaposa","MOD"
"L35",2014-06-12,"full bloom",2,"Ribes","cereum","var.","cereum","2014",163,1,10,"Ribes cereum var. cereum","MOD"
"L35",2014-06-22,"not blooming",0,"Ribes","cereum","var.","cereum","2014",173,0,0,"Ribes cereum var. cereum","MOD"
"L35",2014-07-03,"not blooming",0,"Ribes","cereum","var.","cereum","2014",184,0,0,"Ribes cereum var. cereum","MOD"
"L35",2014-07-13,"not blooming",0,"Ribes","cereum","var.","cereum","2014",194,0,0,"Ribes cereum var. cereum","MOD"
"P310",2014-06-12,"finishing bloom",2,"Ribes","cereum","var.","cereum","2014",163,1,10,"Ribes cereum var. cereum","HIGH"
"P310",2014-06-24,"not blooming",0,"Ribes","cereum","var.","cereum","2014",175,0,0,"Ribes cereum var. cereum","HIGH"
"P310",2014-07-01,"not blooming",0,"Ribes","cereum","var.","cereum","2014",182,0,0,"Ribes cereum var. cereum","HIGH"
"P310",2014-07-13,"not blooming",0,"Ribes","cereum","var.","cereum","2014",194,0,0,"Ribes cereum var. cereum","HIGH"
"P33",2014-06-12,"finishing bloom",2,"Ribes","cereum","var.","cereum","2014",163,1,10,"Ribes cereum var. cereum","HIGH"
"P33",2014-06-22,"not blooming",0,"Ribes","cereum","var.","cereum","2014",173,0,0,"Ribes cereum var. cereum","HIGH"
"P33",2014-07-02,"not blooming",0,"Ribes","cereum","var.","cereum","2014",183,0,0,"Ribes cereum var. cereum","HIGH"
"P33",2014-07-13,"not blooming",0,"Ribes","cereum","var.","cereum","2014",194,0,0,"Ribes cereum var. cereum","HIGH"
"L21",2014-06-12,"full bloom",2,"Senecio","aronicoides","","","2014",163,1,10,"Senecio aronicoides","MOD"
"L21",2014-06-22,"finishing bloom",1,"Senecio","aronicoides","","","2014",173,1,1,"Senecio aronicoides","MOD"
"L21",2014-07-03,"not blooming",0,"Senecio","aronicoides","","","2014",184,0,0,"Senecio aronicoides","MOD"
"L21",2014-07-13,"not blooming",0,"Senecio","aronicoides","","","2014",194,0,0,"Senecio aronicoides","MOD"
"L33",2014-06-13,"not blooming",0,"Senecio","aronicoides","","","2014",164,0,0,"Senecio aronicoides","LOW"
"L33",2014-06-23,"full bloom",2,"Senecio","aronicoides","","","2014",174,1,10,"Senecio aronicoides","LOW"
"L33",2014-07-03,"not blooming",0,"Senecio","aronicoides","","","2014",184,0,0,"Senecio aronicoides","LOW"
"L33",2014-07-13,"not blooming",0,"Senecio","aronicoides","","","2014",194,0,0,"Senecio aronicoides","LOW"
"N131",2014-06-14,"full bloom",3,"Senecio","aronicoides","","","2014",165,1,100,"Senecio aronicoides","LOW"
"N131",2014-06-25,"full bloom",3,"Senecio","aronicoides","","","2014",176,1,100,"Senecio aronicoides","LOW"
"N131",2014-07-04,"not blooming",0,"Senecio","aronicoides","","","2014",185,0,0,"Senecio aronicoides","LOW"
"N131",2014-07-14,"not blooming",0,"Senecio","aronicoides","","","2014",195,0,0,"Senecio aronicoides","LOW"
"N133",2014-06-18,"not blooming",0,"Senecio","aronicoides","","","2014",169,0,0,"Senecio aronicoides","HIGH"
"N133",2014-07-07,"finishing bloom",1,"Senecio","aronicoides","","","2014",188,1,1,"Senecio aronicoides","HIGH"
"N133",2014-07-10,"not blooming",0,"Senecio","aronicoides","","","2014",191,0,0,"Senecio aronicoides","HIGH"
"N133",2014-07-18,"not blooming",0,"Senecio","aronicoides","","","2014",199,0,0,"Senecio aronicoides","HIGH"
"N134",2014-06-17,"full bloom",3,"Senecio","aronicoides","","","2014",168,1,100,"Senecio aronicoides","MOD"
"N134",2014-07-06,"not blooming",0,"Senecio","aronicoides","","","2014",187,0,0,"Senecio aronicoides","MOD"
"N134",2014-07-09,"not blooming",0,"Senecio","aronicoides","","","2014",190,0,0,"Senecio aronicoides","MOD"
"N134",2014-07-17,"not blooming",0,"Senecio","aronicoides","","","2014",198,0,0,"Senecio aronicoides","MOD"
"N139",2014-06-18,"full bloom",3,"Senecio","aronicoides","","","2014",169,1,100,"Senecio aronicoides","LOW"
"N139",2014-07-06,"not blooming",0,"Senecio","aronicoides","","","2014",187,0,0,"Senecio aronicoides","LOW"
"N139",2014-07-09,"not blooming",0,"Senecio","aronicoides","","","2014",190,0,0,"Senecio aronicoides","LOW"
"N139",2014-07-18,"not blooming",0,"Senecio","aronicoides","","","2014",199,0,0,"Senecio aronicoides","LOW"
"P310",2014-06-12,"full bloom",2,"Senecio","aronicoides","","","2014",163,1,10,"Senecio aronicoides","HIGH"
"P310",2014-06-24,"finishing bloom",2,"Senecio","aronicoides","","","2014",175,1,10,"Senecio aronicoides","HIGH"
"P310",2014-07-01,"not blooming",0,"Senecio","aronicoides","","","2014",182,0,0,"Senecio aronicoides","HIGH"
"P310",2014-07-13,"not blooming",0,"Senecio","aronicoides","","","2014",194,0,0,"Senecio aronicoides","HIGH"
"P33",2014-06-12,"not blooming",0,"Senecio","aronicoides","","","2014",163,0,0,"Senecio aronicoides","HIGH"
"P33",2014-06-22,"not blooming",0,"Senecio","aronicoides","","","2014",173,0,0,"Senecio aronicoides","HIGH"
"P33",2014-07-02,"finishing bloom",1,"Senecio","aronicoides","","","2014",183,1,1,"Senecio aronicoides","HIGH"
"P33",2014-07-13,"not blooming",0,"Senecio","aronicoides","","","2014",194,0,0,"Senecio aronicoides","HIGH"
"P37",2014-06-13,"not blooming",0,"Senecio","aronicoides","","","2014",164,0,0,"Senecio aronicoides","LOW"
"P37",2014-06-24,"not blooming",0,"Senecio","aronicoides","","","2014",175,0,0,"Senecio aronicoides","LOW"
"P37",2014-07-01,"finishing bloom",1,"Senecio","aronicoides","","","2014",182,1,1,"Senecio aronicoides","LOW"
"P37",2014-07-13,"not blooming",0,"Senecio","aronicoides","","","2014",194,0,0,"Senecio aronicoides","LOW"
"P43",2014-06-13,"full bloom",2,"Senecio","aronicoides","","","2014",164,1,10,"Senecio aronicoides","LOW"
"P43",2014-06-24,"not blooming",0,"Senecio","aronicoides","","","2014",175,0,0,"Senecio aronicoides","LOW"
"P43",2014-07-03,"not blooming",0,"Senecio","aronicoides","","","2014",184,0,0,"Senecio aronicoides","LOW"
"P43",2014-07-13,"not blooming",0,"Senecio","aronicoides","","","2014",194,0,0,"Senecio aronicoides","LOW"
"W04",2014-06-14,"beginning to bloom to bloom",2,"Senecio","aronicoides","","","2014",165,1,10,"Senecio aronicoides","HIGH"
"W04",2014-06-25,"finishing bloom",2,"Senecio","aronicoides","","","2014",176,1,10,"Senecio aronicoides","HIGH"
"W04",2014-07-04,"not blooming",0,"Senecio","aronicoides","","","2014",185,0,0,"Senecio aronicoides","HIGH"
"W04",2014-07-14,"not blooming",0,"Senecio","aronicoides","","","2014",195,0,0,"Senecio aronicoides","HIGH"
"L33",2014-06-13,"beginning to bloom to bloom",2,"Senecio","scorzonella","","","2014",164,1,10,"Senecio scorzonella","LOW"
"L33",2014-06-23,"full bloom",2,"Senecio","scorzonella","","","2014",174,1,10,"Senecio scorzonella","LOW"
"L33",2014-07-03,"not blooming",0,"Senecio","scorzonella","","","2014",184,0,0,"Senecio scorzonella","LOW"
"L33",2014-07-13,"not blooming",0,"Senecio","scorzonella","","","2014",194,0,0,"Senecio scorzonella","LOW"
"N135",2014-06-18,"finishing bloom",3,"Senecio","scorzonella","","","2014",169,1,100,"Senecio scorzonella","MOD"
"N135",2014-07-06,"not blooming",0,"Senecio","scorzonella","","","2014",187,0,0,"Senecio scorzonella","MOD"
"N135",2014-07-09,"not blooming",0,"Senecio","scorzonella","","","2014",190,0,0,"Senecio scorzonella","MOD"
"N135",2014-07-19,"not blooming",0,"Senecio","scorzonella","","","2014",200,0,0,"Senecio scorzonella","MOD"
"P33",2014-06-12,"full bloom",2,"Senecio","scorzonella","","","2014",163,1,10,"Senecio scorzonella","HIGH"
"P33",2014-06-22,"full bloom",2,"Senecio","scorzonella","","","2014",173,1,10,"Senecio scorzonella","HIGH"
"P33",2014-07-02,"not blooming",0,"Senecio","scorzonella","","","2014",183,0,0,"Senecio scorzonella","HIGH"
"P33",2014-07-13,"not blooming",0,"Senecio","scorzonella","","","2014",194,0,0,"Senecio scorzonella","HIGH"
"P37",2014-06-13,"full bloom",3,"Senecio","scorzonella","","","2014",164,1,100,"Senecio scorzonella","LOW"
"P37",2014-06-24,"not blooming",0,"Senecio","scorzonella","","","2014",175,0,0,"Senecio scorzonella","LOW"
"P37",2014-07-01,"not blooming",0,"Senecio","scorzonella","","","2014",182,0,0,"Senecio scorzonella","LOW"
"P37",2014-07-13,"not blooming",0,"Senecio","scorzonella","","","2014",194,0,0,"Senecio scorzonella","LOW"
"P43",2014-06-13,"not blooming",0,"Senecio","scorzonella","","","2014",164,0,0,"Senecio scorzonella","LOW"
"P43",2014-06-24,"finishing bloom",2,"Senecio","scorzonella","","","2014",175,1,10,"Senecio scorzonella","LOW"
"P43",2014-07-03,"not blooming",0,"Senecio","scorzonella","","","2014",184,0,0,"Senecio scorzonella","LOW"
"P43",2014-07-13,"not blooming",0,"Senecio","scorzonella","","","2014",194,0,0,"Senecio scorzonella","LOW"
"N136",2013-07-09,"finishing bloom",1,"Senecio","triangularis","","","2013",190,1,1,"Senecio triangularis","LOW"
"N136",2013-07-12,"finishing bloom",1,"Senecio","triangularis","","","2013",193,1,1,"Senecio triangularis","LOW"
"N136",2013-07-24,"not blooming",0,"Senecio","triangularis","","","2013",205,0,0,"Senecio triangularis","LOW"
"N136",2013-07-26,"not blooming",0,"Senecio","triangularis","","","2013",207,0,0,"Senecio triangularis","LOW"
"N136",2014-06-17,"beginning to bloom to bloom",2,"Senecio","triangularis","","","2014",168,1,10,"Senecio triangularis","LOW"
