Males,Females,Family,Genus,Species,PlantGenusSpecies
1,0,Megachilidae,Anthidium,utahense,Leucanthemum vulgare 
0,1,Megachilidae,Anthidium,utahense,Lotus argophyllus var.fremontii 
0,1,Megachilidae,Anthidium,utahense,Lotus humistratus 
4,1,Megachilidae,Anthidium,utahense,Lotus nevadensis 
6,1,Megachilidae,Anthidium,utahense,Lotus nevadensis var.nevadensis
0,2,Megachilidae,Anthidium,utahense,Lotus sp. 
4,8,Megachilidae,Anthidium,utahense,NA
0,1,Megachilidae,Anthidium,utahense,Phacelia cicutaria 
1,0,Megachilidae,Anthidium,utahense,Rumex acetosella 
0,1,Megachilidae,Anthidium,utahense,Sisymbrium altissimum 
0,1,Megachilidae,Ashmeadiella,aridula,Clarkia williamsonii 
2,1,Megachilidae,Ashmeadiella,aridula,Eremocarpus setigerus 
1,0,Megachilidae,Ashmeadiella,aridula,Lotus argophyllus var.fremontii 
0,1,Megachilidae,Ashmeadiella,aridula,Lotus micranthus 
0,3,Megachilidae,Ashmeadiella,aridula,Lotus nevadensis 
0,1,Megachilidae,Ashmeadiella,aridula,Lotus purshianus 
14,9,Megachilidae,Ashmeadiella,aridula,NA
0,1,Megachilidae,Ashmeadiella,aridula,Plagiobothrys nothofulvus 
0,2,Megachilidae,Ashmeadiella,aridula,Sisymbrium officinale 
1,0,Megachilidae,Ashmeadiella,australis,Cirsium occidentale 
0,2,Megachilidae,Ashmeadiella,australis,Collinsia tinctoria 
2,0,Megachilidae,Ashmeadiella,australis,Eriodictyon californicum 
9,1,Megachilidae,Ashmeadiella,australis,Keckiella breviflora 
2,0,Megachilidae,Ashmeadiella,australis,Mimulus sp. 
1,0,Megachilidae,Ashmeadiella,australis,Mimulus viscidus 
0,1,Megachilidae,Ashmeadiella,australis,Monardella sheltonii 
41,5,Megachilidae,Ashmeadiella,australis,NA
1,0,Megachilidae,Ashmeadiella,bucconis,Antennaria sp. 
1,0,Megachilidae,Ashmeadiella,bucconis,Aster ascendens 
0,2,Megachilidae,Ashmeadiella,bucconis,Aster integrifolius 
0,8,Megachilidae,Ashmeadiella,bucconis,Aster occidentalis 
1,12,Megachilidae,Ashmeadiella,bucconis,Aster occidentalis var.yosemitanus 
0,2,Megachilidae,Ashmeadiella,bucconis,Aster sp. 
3,0,Megachilidae,Ashmeadiella,bucconis,Calyptridium sp. 
0,1,Megachilidae,Ashmeadiella,bucconis,Centaurea solstitialis 
0,2,Megachilidae,Ashmeadiella,bucconis,Ericameria bloomeri 
2,3,Megachilidae,Ashmeadiella,bucconis,Erigeron breweri var.breweri
0,1,Megachilidae,Ashmeadiella,bucconis,Erigeron elmeri 
0,2,Megachilidae,Ashmeadiella,bucconis,Erigeron foliosus var.hartwegii 
0,1,Megachilidae,Ashmeadiella,bucconis,Erigeron peregrinus 
1,1,Megachilidae,Ashmeadiella,bucconis,Erigeron strigosus 
1,0,Megachilidae,Ashmeadiella,bucconis,Eriogonum nudum var.nudum
2,0,Megachilidae,Ashmeadiella,bucconis,Eriogonum spergulinum var.reddingianum 
2,0,Megachilidae,Ashmeadiella,bucconis,Eriophyllum confertiflorum var.confertiflorum
1,0,Megachilidae,Ashmeadiella,bucconis,Eriophyllum lanatum var.grandiflorum 
1,0,Megachilidae,Ashmeadiella,bucconis,Gilia capitata 
1,6,Megachilidae,Ashmeadiella,bucconis,Grindelia camporum var.camporum
1,0,Megachilidae,Ashmeadiella,bucconis,Helenium bigelovii 
0,1,Megachilidae,Ashmeadiella,bucconis,Lessingia leptoclada 
1,1,Megachilidae,Ashmeadiella,bucconis,Leucanthemum vulgare 
1,0,Megachilidae,Ashmeadiella,bucconis,Madia exigua 
34,25,Megachilidae,Ashmeadiella,bucconis,NA
1,0,Megachilidae,Ashmeadiella,bucconis,Perideridia bolanderi 
1,0,Megachilidae,Ashmeadiella,bucconis,Phacelia heterophylla ssp.virgata 
1,0,Megachilidae,Ashmeadiella,bucconis,Senecio canus 
0,1,Megachilidae,Ashmeadiella,bucconis,Senecio sp. 
2,0,Megachilidae,Ashmeadiella,bucconis,Senecio triangularis 
0,1,Megachilidae,Ashmeadiella,bucconis,Solidago canadensis ssp.elongata 
0,1,Megachilidae,Ashmeadiella,cactorum,Allium obtusum 
1,0,Megachilidae,Ashmeadiella,cactorum,Aster occidentalis var.yosemitanus 
1,0,Megachilidae,Ashmeadiella,cactorum,Calystegia malacophylla 
1,0,Megachilidae,Ashmeadiella,cactorum,Clarkia williamsonii 
1,0,Megachilidae,Ashmeadiella,cactorum,Croton setigerus 
1,0,Megachilidae,Ashmeadiella,cactorum,Cryptantha nubigena 
1,2,Megachilidae,Ashmeadiella,cactorum,Erigeron breweri var.breweri
0,1,Megachilidae,Ashmeadiella,cactorum,Eriogonum nudum 
1,0,Megachilidae,Ashmeadiella,cactorum,Gilia capillaris 
0,1,Megachilidae,Ashmeadiella,cactorum,Hypericum perforatum 
0,1,Megachilidae,Ashmeadiella,cactorum,Lotus micranthus 
6,9,Megachilidae,Ashmeadiella,cactorum,Lotus nevadensis 
4,3,Megachilidae,Ashmeadiella,cactorum,Lotus nevadensis var.nevadensis
0,1,Megachilidae,Ashmeadiella,cactorum,Lotus purshianus 
1,0,Megachilidae,Ashmeadiella,cactorum,Lupinus lepidus var.sellulus 
1,0,Megachilidae,Ashmeadiella,cactorum,Mimulus filicaulis 
2,0,Megachilidae,Ashmeadiella,cactorum,Mimulus guttatus 
1,0,Megachilidae,Ashmeadiella,cactorum,Mimulus primuloides var.primuloides
2,0,Megachilidae,Ashmeadiella,cactorum,Mimulus viscidus 
56,25,Megachilidae,Ashmeadiella,cactorum,NA
0,1,Megachilidae,Ashmeadiella,cactorum,Penstemon heterodoxus var.heterodoxus
0,1,Megachilidae,Ashmeadiella,cactorum,Penstemon rydbergii var.oreocharis 
0,1,Megachilidae,Ashmeadiella,cactorum,Phacelia hastata ssp.compacta 
0,1,Megachilidae,Ashmeadiella,cactorum,Phacelia heterophylla ssp.virgata 
0,1,Megachilidae,Ashmeadiella,cactorum,Phacelia hydrophylloides 
1,0,Megachilidae,Ashmeadiella,cactorum,Senecio scorzonella 
0,1,Megachilidae,Ashmeadiella,cactorum,Streptanthus tortuosus 
2,0,Megachilidae,Ashmeadiella,cactorum,Streptanthus tortuosus var.orbiculatus 
0,1,Megachilidae,Ashmeadiella,cactorum,Trifolium sp. 
0,1,Megachilidae,Ashmeadiella,cactorum,Viola sp. 
0,1,Megachilidae,Ashmeadiella,californica,Antennaria rosea 
0,4,Megachilidae,Ashmeadiella,californica,Aster integrifolius 
1,2,Megachilidae,Ashmeadiella,californica,Aster occidentalis 
0,13,Megachilidae,Ashmeadiella,californica,Aster occidentalis var.yosemitanus 
0,7,Megachilidae,Ashmeadiella,californica,Aster sp. 
1,0,Megachilidae,Ashmeadiella,californica,Cryptantha torreyana 
0,1,Megachilidae,Ashmeadiella,californica,Erigeron algidus 
0,3,Megachilidae,Ashmeadiella,californica,Erigeron breweri var.breweri
0,1,Megachilidae,Ashmeadiella,californica,Erigeron elmeri 
1,1,Megachilidae,Ashmeadiella,californica,Erigeron foliosus 
0,2,Megachilidae,Ashmeadiella,californica,Erigeron foliosus var.hartwegii 
0,1,Megachilidae,Ashmeadiella,californica,Erigeron peregrinus 
0,2,Megachilidae,Ashmeadiella,californica,Erigeron peregrinus ssp.callianthemus 
1,0,Megachilidae,Ashmeadiella,californica,Erigeron peregrinus var. hirsutus
0,1,Megachilidae,Ashmeadiella,californica,Eriogonum nudum var.nudum
0,2,Megachilidae,Ashmeadiella,californica,Grindelia camporum var.camporum
0,5,Megachilidae,Ashmeadiella,californica,Hazardia whitneyi 
1,2,Megachilidae,Ashmeadiella,californica,Lotus nevadensis 
0,2,Megachilidae,Ashmeadiella,californica,Madia elegans 
1,0,Megachilidae,Ashmeadiella,californica,Mimulus breweri 
1,0,Megachilidae,Ashmeadiella,californica,Mimulus sp. 
34,33,Megachilidae,Ashmeadiella,californica,NA
1,0,Megachilidae,Ashmeadiella,californica,Phacelia heterophylla 
0,1,Megachilidae,Ashmeadiella,californica,Potentilla glandulosa 
0,3,Megachilidae,Ashmeadiella,californica,Pyrrocoma apargioides 
1,0,Megachilidae,Ashmeadiella,californica,Senecio aronicoides 
1,0,Megachilidae,Ashmeadiella,californica,Senecio scorzonella 
1,0,Megachilidae,Ashmeadiella,californica,Senecio scorzonella ?
0,3,Megachilidae,Ashmeadiella,californica,Senecio sp. 
0,1,Megachilidae,Ashmeadiella,californica,Senecio triangularis 
0,1,Megachilidae,Ashmeadiella,californica,Solidago californica 
0,1,Megachilidae,Ashmeadiella,californica,Solidago canadensis ssp.elongata 
1,0,Megachilidae,Ashmeadiella,californica,Streptanthus diversifolius 
1,0,Megachilidae,Ashmeadiella,californica,Wyethia mollis 
0,1,Megachilidae,Ashmeadiella,cubiceps,Aster integrifolius 
0,1,Megachilidae,Ashmeadiella,cubiceps,Erigeron breweri var.breweri
0,1,Megachilidae,Ashmeadiella,cubiceps,Eriophyllum lanatum var.croceum 
0,1,Megachilidae,Ashmeadiella,cubiceps,Eriophyllum lanatum var.grandiflorum 
0,1,Megachilidae,Ashmeadiella,cubiceps,Lathyrus sulphureus 
0,1,Megachilidae,Ashmeadiella,cubiceps,Madia elegans 
0,6,Megachilidae,Ashmeadiella,cubiceps,NA
0,1,Megachilidae,Ashmeadiella,cubiceps,Senecio aronicoides 
0,2,Megachilidae,Ashmeadiella,cubiceps,Senecio scorzonella ?
0,1,Megachilidae,Ashmeadiella,cubiceps,Senecio sp. 
0,2,Megachilidae,Ashmeadiella,cubiceps,Senecio triangularis 
0,1,Megachilidae,Ashmeadiella,cubiceps,Solidago canadensis ssp.elongata 
0,1,Megachilidae,Ashmeadiella,difugita,Aster sp. 
1,0,Megachilidae,Ashmeadiella,difugita,Calyptridium monospermum 
1,1,Megachilidae,Ashmeadiella,difugita,Clarkia australis 
1,0,Megachilidae,Ashmeadiella,difugita,Clarkia williamsonii 
1,0,Megachilidae,Ashmeadiella,difugita,Eremocarpus setigerus 
1,0,Megachilidae,Ashmeadiella,difugita,Eriodictyon californicum 
1,0,Megachilidae,Ashmeadiella,difugita,Eriophyllum lanatum var.grandiflorum 
2,0,Megachilidae,Ashmeadiella,difugita,Eriophyllum lanatum var.integrifolium 
1,0,Megachilidae,Ashmeadiella,difugita,Gilia capitata 
1,1,Megachilidae,Ashmeadiella,difugita,Lotus nevadensis var.nevadensis
2,0,Megachilidae,Ashmeadiella,difugita,Mimulus sp. 
0,1,Megachilidae,Ashmeadiella,difugita,Monardella sheltonii 
23,5,Megachilidae,Ashmeadiella,difugita,NA
0,1,Megachilidae,Ashmeadiella,difugita,Phacelia imbricata 
0,1,Megachilidae,Ashmeadiella,difugita,Sedum sp. 
0,1,Megachilidae,Ashmeadiella,difugita,Stephanomeria virgata ssp.pleurocarpa 
0,1,Megachilidae,Ashmeadiella,difugita,Streptanthus diversifolius 
0,1,Megachilidae,Ashmeadiella,difugita,Streptanthus tortuosus 
0,3,Megachilidae,Ashmeadiella,eurynorhyncha,NA
0,1,Megachilidae,Ashmeadiella,eurynorhyncha,Trifolium willdenovii 
0,2,Megachilidae,Ashmeadiella,foveata,Gilia capitata 
1,0,Megachilidae,Ashmeadiella,foveata,Minuartia obtusiloba 
0,12,Megachilidae,Ashmeadiella,foveata,NA
0,1,Megachilidae,Ashmeadiella,foveata,Phacelia imbricata 
0,1,Megachilidae,Ashmeadiella,foveata,Streptanthus tortuosus 
0,2,Megachilidae,Ashmeadiella,gillettei,NA
1,0,Megachilidae,Ashmeadiella,meliloti,Arctostaphylos viscida 
0,1,Megachilidae,Ashmeadiella,meliloti,Lotus nevadensis 
1,0,Megachilidae,Ashmeadiella,meliloti,Lotus nevadensis var.nevadensis
1,0,Megachilidae,Ashmeadiella,meliloti,Mimulus sp. 
0,1,Megachilidae,Ashmeadiella,rufitarsis,NA
1,0,Megachilidae,Ashmeadiella,salviae,Lotus nevadensis 
1,1,Megachilidae,Ashmeadiella,salviae,NA
0,2,Megachilidae,Ashmeadiella,stenognatha,NA
0,1,Megachilidae,Ashmeadiella,timberlakei,Aster integrifolius 
0,1,Megachilidae,Ashmeadiella,timberlakei,Calochortus venustus 
1,0,Megachilidae,Ashmeadiella,timberlakei,Ceanothus parvifolius 
0,1,Megachilidae,Ashmeadiella,timberlakei,Chamaebatia foliolosa 
1,0,Megachilidae,Ashmeadiella,timberlakei,Cirsium occidentale 
0,1,Megachilidae,Ashmeadiella,timberlakei,Clarkia williamsonii 
1,3,Megachilidae,Ashmeadiella,timberlakei,Collinsia torreyi var.torreyi
1,0,Megachilidae,Ashmeadiella,timberlakei,Eriodictyon californicum 
8,9,Megachilidae,Ashmeadiella,timberlakei,Lotus argophyllus var.fremontii 
0,1,Megachilidae,Ashmeadiella,timberlakei,Lotus micranthus 
10,34,Megachilidae,Ashmeadiella,timberlakei,Lotus nevadensis 
14,20,Megachilidae,Ashmeadiella,timberlakei,Lotus nevadensis var.nevadensis
0,1,Megachilidae,Ashmeadiella,timberlakei,Lotus oblongifolius var.oblongifolius
1,1,Megachilidae,Ashmeadiella,timberlakei,Lotus purshianus 
1,3,Megachilidae,Ashmeadiella,timberlakei,Lotus sp. 
2,1,Megachilidae,Ashmeadiella,timberlakei,Mimulus sp. 
1,0,Megachilidae,Ashmeadiella,timberlakei,Mimulus tilingii 
3,0,Megachilidae,Ashmeadiella,timberlakei,Mimulus tilingii ?
61,42,Megachilidae,Ashmeadiella,timberlakei,NA
0,1,Megachilidae,Ashmeadiella,timberlakei,Penstemon rydbergii var.oreocharis 
2,3,Megachilidae,Ashmeadiella,timberlakei,Phacelia heterophylla ssp.virgata 
5,1,Megachilidae,Ashmeadiella,timberlakei,Potentilla glandulosa ssp.nevadensis 
1,0,Megachilidae,Ashmeadiella,timberlakei,Senecio aronicoides 
2,2,Megachilidae,Ashmeadiella,timberlakei,Streptanthus diversifolius 
3,2,Megachilidae,Ashmeadiella,timberlakei,Streptanthus tortuosus 
1,1,Megachilidae,Atoposmia,abjecta,Mimulus mephiticus 
1,0,Megachilidae,Atoposmia,abjecta,Mimulus sp. 
46,31,Megachilidae,Atoposmia,abjecta,NA
1,1,Megachilidae,Atoposmia,abjecta,Penstemon heterodoxus 
6,19,Megachilidae,Atoposmia,abjecta,Penstemon heterodoxus var.heterodoxus
0,1,Megachilidae,Atoposmia,abjecta,Penstemon newberryi 
0,1,Megachilidae,Atoposmia,abjecta,Penstemon sp.
0,1,Megachilidae,Atoposmia,abjecta,Sedum obtusatum 
0,2,Megachilidae,Atoposmia,abjecta,Senecio scorzonella 
1,0,Megachilidae,Atoposmia,copelandica,Collinsia torreyi var.torreyi
1,1,Megachilidae,Atoposmia,copelandica,Mimulus sp. 
0,1,Megachilidae,Atoposmia,copelandica,Nemophila heterophylla 
29,18,Megachilidae,Atoposmia,copelandica,NA
0,1,Megachilidae,Atoposmia,copelandica,Phacelia cicutaria 
1,1,Megachilidae,Atoposmia,copelandica,Phacelia hastata ssp.compacta 
0,1,Megachilidae,Atoposmia,copelandica,Phacelia heterophylla 
3,4,Megachilidae,Atoposmia,copelandica,Phacelia heterophylla ssp.virgata 
1,2,Megachilidae,Atoposmia,copelandica,Phacelia hydrophylloides 
2,3,Megachilidae,Atoposmia,copelandica,Phacelia mutabilis 
0,3,Megachilidae,Atoposmia,copelandica,Phacelia sp. 
1,0,Megachilidae,Atoposmia,copelandica,Senecio sp. 
0,1,Megachilidae,Atoposmia,elongata,Calyptridium umbellatum var.caudiciferum 
1,0,Megachilidae,Atoposmia,elongata,Hackelia velutina 
0,1,Megachilidae,Atoposmia,elongata,Monardella odoratissima ssp.pallida 
48,30,Megachilidae,Atoposmia,elongata,NA
1,0,Megachilidae,Atoposmia,elongata,Penstemon davidsonii var.davidsonii
0,5,Megachilidae,Atoposmia,elongata,Penstemon heterodoxus 
3,4,Megachilidae,Atoposmia,elongata,Penstemon heterodoxus var.heterodoxus
0,3,Megachilidae,Atoposmia,elongata,Penstemon laetus 
4,4,Megachilidae,Atoposmia,elongata,Penstemon newberryi 
2,3,Megachilidae,Atoposmia,elongata,Penstemon rydbergii var.oreocharis 
3,3,Megachilidae,Atoposmia,elongata,Penstemon sp.
0,1,Megachilidae,Atoposmia,elongata,Sedum obtusatum 
1,0,Megachilidae,Atoposmia,hebitis,Clarkia sp. 
1,1,Megachilidae,Atoposmia,hebitis,Collinsia heterophylla 
4,2,Megachilidae,Atoposmia,hebitis,Collinsia torreyi var.torreyi
1,0,Megachilidae,Atoposmia,hebitis,Mimulus filicaulis 
37,12,Megachilidae,Atoposmia,hebitis,NA
1,0,Megachilidae,Atoposmia,oregona,Gilia leptalea 
1,0,Megachilidae,Atoposmia,oregona,Lupinus lepidus var.lobbii 
2,0,Megachilidae,Atoposmia,oregona,Mimulus guttatus 
1,0,Megachilidae,Atoposmia,oregona,Mimulus mephiticus 
2,1,Megachilidae,Atoposmia,oregona,Mimulus sp. 
41,15,Megachilidae,Atoposmia,oregona,NA
0,1,Megachilidae,Atoposmia,oregona,Penstemon laetus 
3,3,Megachilidae,Atoposmia,oregona,Penstemon newberryi 
1,0,Megachilidae,Atoposmia,oregona,Penstemon sp.
1,0,Megachilidae,Atoposmia,oregona,Streptanthus tortuosus 
0,1,Megachilidae,Atoposmia,oregona,Streptanthus tortuosus var.orbiculatus 
1,0,Megachilidae,Atoposmia,oregona,Streptanthus tortuosus var.tortuosus
0,1,Megachilidae,Atoposmia,pycnognatha,Clarkia williamsonii 
5,2,Megachilidae,Atoposmia,triodonta,NA
10,13,Megachilidae,Atoposmia,triodonta,Penstemon laetus 
0,1,Megachilidae,Chelostoma,cockerelli,Camissonia sierrae 
0,1,Megachilidae,Chelostoma,cockerelli,Chamaebatia foliolosa 
2,0,Megachilidae,Chelostoma,cockerelli,Collinsia torreyi var.torreyi
1,0,Megachilidae,Chelostoma,cockerelli,Comandra umbellata ssp.californica 
14,8,Megachilidae,Chelostoma,cockerelli,Eriodictyon californicum 
1,0,Megachilidae,Chelostoma,cockerelli,Eriogonum nudum var.deductum 
0,1,Megachilidae,Chelostoma,cockerelli,Gilia capitata 
2,0,Megachilidae,Chelostoma,cockerelli,Limnanthes alba 
0,1,Megachilidae,Chelostoma,cockerelli,Madia exigua 
2,0,Megachilidae,Chelostoma,cockerelli,Mimulus guttatus 
2,0,Megachilidae,Chelostoma,cockerelli,Mimulus sp. 
1,0,Megachilidae,Chelostoma,cockerelli,Mimulus viscidus 
81,14,Megachilidae,Chelostoma,cockerelli,NA
1,0,Megachilidae,Chelostoma,cockerelli,Penstemon rydbergii var.oreocharis 
2,0,Megachilidae,Chelostoma,cockerelli,Potentilla glandulosa 
1,0,Megachilidae,Chelostoma,cockerelli,Potentilla glandulosa ssp.nevadensis 
1,0,Megachilidae,Chelostoma,incisulum,Limnanthes alba ssp.versicolor 
0,1,Megachilidae,Chelostoma,incisulum,Lonicera interrupta 
1,0,Megachilidae,Chelostoma,incisulum,Nemophila heterophylla 
9,3,Megachilidae,Chelostoma,incisulum,NA
0,1,Megachilidae,Chelostoma,incisulum,Phacelia cicutaria 
1,3,Megachilidae,Chelostoma,incisulum,Phacelia heterophylla 
0,1,Megachilidae,Chelostoma,incisulum,Phacelia heterophylla ssp.virgata 
0,1,Megachilidae,Chelostoma,incisulum,Phacelia humilis 
0,1,Megachilidae,Chelostoma,incisulum,Phacelia platyloba 
2,0,Megachilidae,Chelostoma,incisulum,Phacelia quickii 
0,2,Megachilidae,Chelostoma,incisulum,Phacelia sp. 
0,1,Megachilidae,Chelostoma,incisulum,Phacelia vallicola 
1,0,Megachilidae,Chelostoma,incisulum,Plagiobothrys sp. 
1,0,Megachilidae,Chelostoma,marginatum,Calochortus minimus 
3,0,Megachilidae,Chelostoma,marginatum,Camissonia sierrae 
1,0,Megachilidae,Chelostoma,marginatum,Collinsia torreyi var.torreyi
0,1,Megachilidae,Chelostoma,marginatum,Horkelia tridentata 
11,5,Megachilidae,Chelostoma,marginatum,NA
1,0,Megachilidae,Chelostoma,marginatum,Phacelia humilis 
1,0,Megachilidae,Chelostoma,marginatum,Phacelia quickii 
0,1,Megachilidae,Chelostoma,minutum,Allium campanulatum 
1,5,Megachilidae,Chelostoma,minutum,Allium obtusum 
1,0,Megachilidae,Chelostoma,minutum,Allium obtusum var.obtusum
2,10,Megachilidae,Chelostoma,minutum,Allium sp. 
1,0,Megachilidae,Chelostoma,minutum,Arenaria kingii var.glabrescens 
0,1,Megachilidae,Chelostoma,minutum,Calyptridium monospermum 
0,1,Megachilidae,Chelostoma,minutum,Ceanothus parvifolius 
0,1,Megachilidae,Chelostoma,minutum,Chamaebatia foliolosa 
1,0,Megachilidae,Chelostoma,minutum,Claytonia lanceolata 
0,1,Megachilidae,Chelostoma,minutum,Collinsia sp. 
4,0,Megachilidae,Chelostoma,minutum,Collinsia torreyi 
1,4,Megachilidae,Chelostoma,minutum,Collinsia torreyi var.torreyi
0,1,Megachilidae,Chelostoma,minutum,Delphinium depauperatum 
1,0,Megachilidae,Chelostoma,minutum,Delphinium gracilentum 
1,0,Megachilidae,Chelostoma,minutum,Descurainia incisa 
0,1,Megachilidae,Chelostoma,minutum,Draperia systyla 
2,0,Megachilidae,Chelostoma,minutum,Eriodictyon californicum 
1,1,Megachilidae,Chelostoma,minutum,Gilia capitata 
0,1,Megachilidae,Chelostoma,minutum,Ipomopsis aggregata ssp.formosissima 
1,0,Megachilidae,Chelostoma,minutum,Lotus argophyllus var.fremontii 
0,2,Megachilidae,Chelostoma,minutum,Lotus nevadensis var.nevadensis
1,0,Megachilidae,Chelostoma,minutum,Mimulus congdonii 
0,7,Megachilidae,Chelostoma,minutum,Mimulus guttatus 
1,0,Megachilidae,Chelostoma,minutum,Mimulus primuloides var.primuloides
6,0,Megachilidae,Chelostoma,minutum,Mimulus sp. 
0,1,Megachilidae,Chelostoma,minutum,Monardella odoratissima ssp.pallida 
61,41,Megachilidae,Chelostoma,minutum,NA
0,1,Megachilidae,Chelostoma,minutum,Penstemon davidsonii var.davidsonii
0,2,Megachilidae,Chelostoma,minutum,Penstemon heterodoxus 
2,0,Megachilidae,Chelostoma,minutum,Penstemon heterodoxus var.heterodoxus
2,0,Megachilidae,Chelostoma,minutum,Penstemon laetus 
1,1,Megachilidae,Chelostoma,minutum,Penstemon newberryi 
4,3,Megachilidae,Chelostoma,minutum,Penstemon rydbergii var.oreocharis 
3,2,Megachilidae,Chelostoma,minutum,Penstemon sp.
8,10,Megachilidae,Chelostoma,minutum,Phacelia hastata ssp.compacta 
4,17,Megachilidae,Chelostoma,minutum,Phacelia heterophylla ssp.virgata 
3,3,Megachilidae,Chelostoma,minutum,Phacelia hydrophylloides 
0,1,Megachilidae,Chelostoma,minutum,Phacelia mutabilis 
1,1,Megachilidae,Chelostoma,minutum,Phacelia quickii 
2,3,Megachilidae,Chelostoma,minutum,Phacelia sp. 
0,2,Megachilidae,Chelostoma,minutum,Potentilla glandulosa 
1,1,Megachilidae,Chelostoma,minutum,Potentilla glandulosa ssp.nevadensis 
2,5,Megachilidae,Chelostoma,minutum,Sedum obtusatum 
0,2,Megachilidae,Chelostoma,minutum,Sedum sp. 
0,1,Megachilidae,Chelostoma,minutum,Sedum spathulifolium 
1,0,Megachilidae,Chelostoma,minutum,Streptanthus tortuosus 
2,0,Megachilidae,Chelostoma,minutum,Streptanthus tortuosus var.orbiculatus 
1,0,Megachilidae,Chelostoma,minutum,Streptanthus tortuosus var.tortuosus
0,2,Megachilidae,Chelostoma,minutum,Triteleia ixioides 
0,4,Megachilidae,Chelostoma,minutum,Triteleia montana 
1,0,Megachilidae,Chelostoma,phaceliae,Chaenactis glabriuscula var.glabriuscula
1,0,Megachilidae,Chelostoma,phaceliae,Cirsium occidentale 
0,1,Megachilidae,Chelostoma,phaceliae,Clarkia dudleyana 
1,0,Megachilidae,Chelostoma,phaceliae,Crepis acuminata 
2,0,Megachilidae,Chelostoma,phaceliae,Cryptantha flaccida 
0,1,Megachilidae,Chelostoma,phaceliae,Eriodictyon californicum 
1,0,Megachilidae,Chelostoma,phaceliae,Eriophyllum lanatum var.integrifolium 
3,0,Megachilidae,Chelostoma,phaceliae,Gilia capitata 
2,0,Megachilidae,Chelostoma,phaceliae,Limnanthes alba 
1,0,Megachilidae,Chelostoma,phaceliae,Lotus nevadensis var.nevadensis
0,1,Megachilidae,Chelostoma,phaceliae,Lotus scoparius var.scoparius
0,1,Megachilidae,Chelostoma,phaceliae,Mimulus filicaulis 
1,0,Megachilidae,Chelostoma,phaceliae,Mimulus leptaleus 
5,1,Megachilidae,Chelostoma,phaceliae,Mimulus sp. 
1,0,Megachilidae,Chelostoma,phaceliae,Nemophila pedunculata 
88,33,Megachilidae,Chelostoma,phaceliae,NA
1,0,Megachilidae,Chelostoma,phaceliae,Penstemon heterodoxus var.heterodoxus
3,5,Megachilidae,Chelostoma,phaceliae,Phacelia cicutaria 
1,1,Megachilidae,Chelostoma,phaceliae,Phacelia cicutaria var.cicutaria
1,0,Megachilidae,Chelostoma,phaceliae,Phacelia hastata ssp.compacta 
